student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,saw_score
6121,18,1.0,0.0,3.61,98.5,1.0,4.1,0.0,1.0,0.0,2.0,60.5,0.499203400176446
1389,24,1.0,0.0,3.43,84.3,1.0,7.7,2.0,0.0,0.0,2.0,85.6,0.4991144202410656
1582,18,2.0,4.0,3.42,67.8,1.0,6.0,0.0,1.0,1.0,0.0,33.0,0.49909891139282925
7463,18,1.0,1.0,3.4,41.1,1.0,9.5,0.0,3.0,2.0,1.0,52.1,0.49908132028550384
12870,21,1.0,6.0,1.41,99.0,1.0,8.8,2.0,3.0,0.0,2.0,64.5,0.49906091943578673
4090,24,1.0,5.0,1.88,75.8,1.0,5.2,2.0,4.0,2.0,0.0,38.4,0.49904347873658844
17751,23,1.0,2.0,3.17,97.8,1.0,5.0,0.0,3.0,0.0,1.0,76.0,0.4989987755295697
12764,23,1.0,1.0,5.77,45.3,1.0,4.2,0.0,0.0,0.0,2.0,75.1,0.49896249460141906
7708,20,0.0,3.0,2.24,62.3,1.0,9.2,1.0,3.0,2.0,0.0,58.2,0.4989586765510905
15589,23,2.0,0.0,4.96,44.7,1.0,7.1,0.0,1.0,1.0,2.0,58.5,0.4989449302068429
17682,18,2.0,6.0,3.22,69.3,1.0,4.9,0.0,4.0,0.0,2.0,65.1,0.4989399062761852
19192,20,2.0,4.0,2.65,77.3,1.0,9.8,1.0,1.0,0.0,0.0,66.6,0.4989056702779818
11518,18,2.0,2.0,3.1,97.7,0.0,7.4,0.0,0.0,0.0,0.0,84.6,0.49881914984378034
18372,24,2.0,1.0,4.74,48.0,1.0,7.8,1.0,0.0,0.0,1.0,62.4,0.49880184160014585
9602,20,1.0,0.0,4.13,57.2,0.0,5.2,0.0,3.0,1.0,1.0,41.6,0.49876556785302045
12879,18,0.0,3.0,2.91,82.7,1.0,8.6,0.0,0.0,1.0,0.0,70.5,0.4987332519147129
16779,21,0.0,4.0,2.7,78.8,1.0,6.7,0.0,2.0,2.0,0.0,51.1,0.4987041876566057
19687,24,1.0,0.0,4.02,82.9,1.0,4.8,0.0,3.0,0.0,2.0,63.7,0.49860802707266766
19587,23,2.0,0.0,3.53,54.9,1.0,5.1,1.0,4.0,2.0,2.0,55.0,0.49856227109187234
9146,18,1.0,6.0,2.56,80.3,1.0,4.9,0.0,3.0,1.0,0.0,42.0,0.4985595945364453
11853,21,1.0,3.0,2.83,77.4,1.0,8.1,1.0,3.0,0.0,2.0,57.8,0.49844042147580064
15584,21,1.0,3.0,3.85,43.5,0.0,9.4,0.0,2.0,2.0,2.0,57.7,0.4984322530650175
4385,20,0.0,1.0,4.3,49.7,1.0,4.3,2.0,0.0,0.0,0.0,74.2,0.4983893427483632
17338,21,0.0,1.0,4.39,53.1,1.0,4.1,0.0,2.0,1.0,0.0,66.1,0.4983708794567502
8067,18,2.0,1.0,2.81,58.4,1.0,4.6,2.0,3.0,2.0,2.0,48.1,0.4983625710048911
17257,19,1.0,5.0,1.06,94.6,0.0,9.8,2.0,2.0,2.0,2.0,64.8,0.4983586536613728
11030,17,1.0,1.0,2.14,63.0,1.0,9.2,2.0,3.0,1.0,1.0,37.8,0.49833743172014167
1074,21,2.0,3.0,3.13,61.4,1.0,5.9,2.0,2.0,1.0,2.0,55.5,0.4982841424115736
12325,24,0.0,5.0,3.26,89.9,1.0,6.2,0.0,0.0,2.0,2.0,70.8,0.49820109358755527
11034,18,0.0,6.0,2.82,46.8,1.0,9.9,2.0,1.0,0.0,0.0,53.1,0.4981727984250192
14847,22,2.0,5.0,1.76,92.3,1.0,7.2,2.0,4.0,0.0,2.0,61.3,0.4981160537799342
12499,18,1.0,6.0,1.9,71.4,1.0,9.9,1.0,2.0,2.0,2.0,54.8,0.4980335801360983
16993,17,1.0,1.0,3.2,68.5,1.0,7.2,1.0,0.0,1.0,0.0,67.4,0.4980069178201489
17390,23,0.0,6.0,2.45,56.8,1.0,7.4,2.0,3.0,2.0,2.0,19.599,0.498003060407163
81,24,2.0,2.0,2.32,82.6,1.0,7.0,1.0,4.0,2.0,2.0,53.1,0.49798685678364324
5082,21,1.0,1.0,2.51,78.7,1.0,9.8,2.0,1.0,0.0,0.0,48.6,0.49793116255190517
15510,20,0.0,4.0,4.39,44.8,1.0,7.3,0.0,1.0,0.0,0.0,63.1,0.4979161980708251
12265,19,2.0,4.0,2.13,81.2,1.0,4.6,2.0,1.0,2.0,0.0,58.4,0.4978704860571873
17130,20,0.0,0.0,4.52,63.0,0.0,4.2,1.0,1.0,0.0,2.0,67.9,0.49784346775963767
8862,19,0.0,3.0,3.08,79.0,1.0,5.2,1.0,0.0,2.0,2.0,70.9,0.4978321657621674
6944,20,2.0,1.0,2.33,93.6,1.0,7.8,1.0,3.0,0.0,1.0,64.8,0.49779893815501464
9076,23,2.0,3.0,2.88,86.5,1.0,6.2,0.0,2.0,2.0,1.0,65.8,0.4977224960349955
3767,22,0.0,5.0,1.29,94.1,1.0,5.7,2.0,3.0,2.0,0.0,41.0,0.4977152753865753
17354,23,0.0,6.0,4.58,46.5,1.0,5.6,0.0,1.0,1.0,2.0,64.9,0.49771383882688885
16729,20,0.0,4.0,3.4,74.3,1.0,4.4,1.0,1.0,1.0,2.0,61.2,0.4976921904956555
4275,17,0.0,3.0,2.49,55.1,1.0,4.9,2.0,3.0,2.0,1.0,60.1,0.49767556693175813
1866,20,2.0,5.0,2.31,91.9,1.0,4.2,2.0,0.0,2.0,2.0,47.4,0.49762253774696746
7556,17,2.0,4.0,3.3,72.2,1.0,4.6,2.0,0.0,0.0,2.0,64.7,0.4975638644037008
9872,18,1.0,3.0,2.03,86.9,1.0,6.0,1.0,3.0,1.0,0.0,45.0,0.49754670241250754
18326,22,1.0,4.0,3.7,90.3,1.0,6.6,0.0,0.0,0.0,2.0,99.7,0.49748571637459477
2034,22,0.0,3.0,2.07,76.0,1.0,6.7,1.0,4.0,2.0,0.0,53.7,0.497474393648563
4577,17,1.0,1.0,2.74,75.3,1.0,9.3,0.0,3.0,0.0,0.0,66.0,0.4974685529760093
17405,20,2.0,4.0,3.7,47.0,1.0,4.2,2.0,3.0,0.0,2.0,55.4,0.4974531210190451
17439,24,1.0,6.0,2.28,76.6,1.0,7.6,1.0,2.0,2.0,0.0,56.1,0.497402295156787
5418,18,0.0,2.0,2.34,95.5,1.0,8.2,2.0,0.0,0.0,2.0,67.3,0.4973726117901263
10524,21,2.0,2.0,4.41,40.6,1.0,4.1,2.0,0.0,1.0,1.0,54.9,0.49734233365060915
17009,20,2.0,0.0,5.22,49.0,1.0,4.3,0.0,0.0,0.0,0.0,83.7,0.4973409258815149
7551,19,2.0,3.0,1.66,74.2,0.0,9.9,2.0,3.0,1.0,0.0,64.1,0.4973052832888914
5750,17,0.0,0.0,4.84,41.2,0.0,4.6,0.0,2.0,0.0,0.0,47.7,0.49729759175138366
4207,24,0.0,1.0,3.09,60.0,0.0,9.1,2.0,4.0,0.0,2.0,49.1,0.4972955909714439
16272,20,1.0,5.0,2.05,64.0,1.0,8.9,1.0,4.0,2.0,2.0,38.6,0.4972645238167674
12042,24,1.0,4.0,2.84,71.0,1.0,6.2,2.0,0.0,2.0,0.0,42.0,0.4972459632266938
9913,20,2.0,1.0,2.61,65.4,1.0,9.0,1.0,3.0,1.0,0.0,42.2,0.4972371664097025
16304,21,1.0,0.0,4.13,57.3,1.0,8.1,1.0,1.0,0.0,2.0,79.3,0.49722875560052776
16253,20,0.0,0.0,2.89,78.5,1.0,7.1,0.0,2.0,2.0,0.0,68.0,0.49721748913140207
12362,17,2.0,3.0,3.57,43.0,1.0,6.4,2.0,1.0,0.0,0.0,42.3,0.4971780373040452
12178,19,0.0,0.0,1.94,86.3,1.0,4.1,2.0,4.0,2.0,2.0,37.8,0.4971334167120634
18456,23,0.0,0.0,2.37,78.0,1.0,9.0,2.0,3.0,1.0,2.0,35.6,0.49709763526411965
18714,24,1.0,6.0,3.35,41.1,1.0,8.1,2.0,1.0,2.0,2.0,51.1,0.49708385707069486
5136,17,0.0,1.0,2.61,73.8,1.0,8.5,0.0,4.0,1.0,2.0,61.3,0.4970700922807424
5050,24,0.0,5.0,1.92,97.0,1.0,6.2,1.0,2.0,2.0,0.0,88.1,0.4970328367112521
13652,21,0.0,1.0,4.28,56.5,1.0,6.3,0.0,3.0,0.0,2.0,68.6,0.4970149955590728
149,23,0.0,4.0,4.26,49.4,1.0,4.5,0.0,1.0,2.0,0.0,34.3,0.4970065759065983
6950,21,0.0,2.0,3.71,74.7,1.0,6.7,0.0,0.0,1.0,0.0,62.4,0.496940400901886
1916,21,0.0,3.0,2.29,78.1,1.0,6.9,2.0,3.0,0.0,0.0,52.9,0.4969041749839356
3699,19,0.0,0.0,1.98,61.4,1.0,9.3,2.0,3.0,2.0,0.0,27.3,0.49689864772213505
13964,24,1.0,1.0,3.96,51.2,1.0,5.6,0.0,4.0,2.0,2.0,59.7,0.4968968376992628
3162,24,0.0,3.0,3.3,72.6,1.0,5.0,2.0,2.0,0.0,1.0,72.2,0.4968657018039996
4591,22,0.0,2.0,4.09,67.9,0.0,7.7,0.0,0.0,1.0,1.0,56.5,0.49686046261434996
7493,18,1.0,4.0,2.97,57.2,1.0,4.7,1.0,3.0,2.0,2.0,58.3,0.4968306701858669
9607,19,1.0,5.0,3.08,46.4,0.0,7.5,1.0,3.0,1.0,0.0,27.7,0.49680222227693766
17364,21,2.0,3.0,4.86,41.1,0.0,6.9,1.0,0.0,0.0,2.0,93.2,0.4967539834898766
11218,20,1.0,6.0,2.45,74.6,1.0,9.1,2.0,1.0,0.0,2.0,65.5,0.49674218447236546
16644,21,0.0,0.0,2.79,99.3,1.0,8.7,0.0,0.0,2.0,2.0,70.3,0.4966477692432854
1160,19,1.0,0.0,1.53,90.9,0.0,9.4,2.0,4.0,0.0,0.0,53.1,0.4966228393386175
11415,20,1.0,1.0,2.87,73.3,1.0,8.4,0.0,4.0,1.0,2.0,58.7,0.49652087351073376
12915,17,2.0,4.0,1.91,72.5,1.0,7.4,2.0,2.0,1.0,0.0,45.9,0.4964927297869351
9331,17,0.0,4.0,4.0,41.4,1.0,7.5,0.0,3.0,0.0,2.0,39.0,0.4964744571083256
6188,24,2.0,0.0,3.75,72.4,1.0,4.2,0.0,4.0,1.0,1.0,61.2,0.49644360242002
15231,23,1.0,3.0,3.82,52.0,1.0,6.2,0.0,3.0,2.0,2.0,39.7,0.496424514085534
3419,17,2.0,4.0,2.31,90.9,1.0,5.1,1.0,2.0,1.0,2.0,59.3,0.4964021006149425
20,20,1.0,2.0,4.11,59.9,1.0,4.3,2.0,0.0,0.0,2.0,49.3,0.49638122609459867
6031,24,2.0,6.0,2.25,46.8,1.0,9.9,2.0,4.0,2.0,2.0,43.7,0.49637807762501485
2664,20,2.0,2.0,3.58,83.2,1.0,4.1,0.0,3.0,0.0,2.0,70.6,0.4963335651030317
19625,22,2.0,1.0,2.9,96.9,1.0,5.3,1.0,0.0,2.0,2.0,87.7,0.4963320859946619
4671,17,1.0,0.0,3.42,47.0,1.0,5.2,1.0,4.0,1.0,1.0,41.2,0.4963065183307218
14642,17,1.0,5.0,3.11,42.5,0.0,5.1,2.0,2.0,2.0,2.0,36.4,0.4962965042689854
19919,20,1.0,2.0,3.11,76.2,1.0,5.2,1.0,3.0,0.0,1.0,62.0,0.4962948844878754
3873,23,1.0,4.0,2.21,78.1,1.0,8.3,1.0,2.0,2.0,0.0,53.2,0.4962623108305473
15292,19,1.0,4.0,3.55,45.5,1.0,8.2,2.0,1.0,0.0,2.0,49.2,0.49622618375143174
19437,21,1.0,2.0,3.23,70.7,0.0,6.4,2.0,2.0,0.0,2.0,54.7,0.4961837179435706
12309,23,0.0,5.0,2.47,93.1,1.0,4.3,0.0,4.0,1.0,0.0,49.7,0.4961663840787469
6893,17,1.0,3.0,3.13,47.6,1.0,7.3,1.0,2.0,2.0,2.0,65.9,0.4961500911301427
12401,17,0.0,3.0,2.71,67.0,0.0,9.7,0.0,1.0,2.0,0.0,55.9,0.4961237940989892
15064,17,2.0,2.0,1.66,87.9,0.0,7.1,1.0,4.0,2.0,2.0,51.6,0.49610101579241594
16948,17,0.0,1.0,3.08,79.2,1.0,6.1,1.0,2.0,0.0,2.0,79.5,0.4960495963375163
8911,18,0.0,2.0,2.08,83.8,1.0,5.5,2.0,3.0,1.0,2.0,54.1,0.49604939302473633
8676,17,2.0,4.0,2.58,69.0,1.0,4.3,2.0,0.0,2.0,0.0,60.5,0.49601869598653336
3579,24,1.0,1.0,2.22,85.5,1.0,8.1,2.0,2.0,1.0,0.0,47.9,0.49598246539759194
5987,24,1.0,4.0,3.55,47.2,1.0,8.0,2.0,0.0,2.0,2.0,34.1,0.4959651760928036
9801,22,0.0,3.0,3.51,59.9,0.0,8.7,1.0,0.0,2.0,2.0,72.4,0.49593027939040085
8981,24,2.0,6.0,3.56,42.5,1.0,8.6,1.0,4.0,0.0,2.0,52.9,0.49591990401670427
11302,24,0.0,5.0,4.09,41.5,1.0,5.0,1.0,3.0,1.0,2.0,37.2,0.495912417315728
19519,22,0.0,4.0,3.73,47.1,1.0,4.4,2.0,2.0,1.0,2.0,37.2,0.4958313155968096
14271,20,1.0,3.0,3.43,46.0,1.0,5.2,2.0,4.0,0.0,2.0,38.2,0.49577511657112744
18158,17,1.0,1.0,1.82,79.6,0.0,9.7,2.0,4.0,0.0,2.0,40.2,0.4957383640169476
9580,22,0.0,5.0,4.22,43.9,1.0,8.3,0.0,2.0,0.0,1.0,66.9,0.49573748802051076
13138,21,2.0,0.0,3.54,90.8,0.0,8.5,0.0,1.0,0.0,2.0,69.8,0.4956422018593898
12505,20,2.0,1.0,3.32,65.7,1.0,8.2,0.0,2.0,1.0,0.0,57.5,0.4955237411885961
15460,18,0.0,2.0,3.09,58.5,1.0,7.9,1.0,1.0,2.0,2.0,49.7,0.49550587810547675
13123,20,1.0,1.0,2.67,66.4,1.0,9.9,1.0,3.0,1.0,2.0,44.7,0.49546909663880445
3867,21,0.0,0.0,1.53,99.4,0.0,9.2,2.0,2.0,2.0,2.0,53.5,0.4954380511657269
19481,19,2.0,4.0,1.64,88.6,1.0,6.9,1.0,3.0,2.0,1.0,61.3,0.4953785293809918
15884,19,1.0,0.0,1.68,80.2,1.0,7.6,2.0,4.0,1.0,0.0,36.4,0.49534808197207414
19759,19,0.0,6.0,2.81,61.3,1.0,7.4,1.0,1.0,2.0,2.0,72.8,0.4953398540851135
19352,17,1.0,3.0,1.58,87.0,0.0,7.4,2.0,2.0,2.0,2.0,50.0,0.49529125854072414
1651,18,1.0,5.0,1.69,72.7,1.0,5.1,2.0,4.0,2.0,2.0,19.599,0.4952632050895063
11328,18,0.0,5.0,2.27,78.0,1.0,9.8,1.0,1.0,1.0,2.0,64.1,0.49526267661369316
15650,24,0.0,6.0,3.52,76.3,1.0,5.3,0.0,2.0,1.0,2.0,72.2,0.4952620408768549
6678,19,2.0,5.0,1.87,70.8,1.0,5.2,2.0,4.0,1.0,0.0,28.6,0.49524415182346876
1252,20,2.0,2.0,3.16,81.3,0.0,7.2,0.0,1.0,2.0,2.0,58.9,0.4952390646931389
11828,19,0.0,4.0,3.21,49.3,1.0,9.5,1.0,3.0,0.0,2.0,51.1,0.495233535514182
7467,22,0.0,2.0,4.62,59.8,1.0,4.3,0.0,1.0,0.0,0.0,72.2,0.4951780095433981
282,20,1.0,1.0,4.35,40.6,1.0,7.5,0.0,1.0,2.0,2.0,62.0,0.49514834932667856
14563,17,0.0,6.0,3.86,45.4,1.0,9.5,0.0,1.0,0.0,2.0,58.0,0.49510365337271717
17509,19,2.0,3.0,2.22,62.5,1.0,9.7,2.0,4.0,0.0,2.0,59.5,0.4950738239198426
18638,23,0.0,5.0,4.59,53.2,1.0,6.5,0.0,1.0,0.0,2.0,43.2,0.49504720742171626
4681,19,2.0,4.0,1.16,87.5,0.0,8.9,1.0,4.0,2.0,0.0,47.4,0.4950148997393714
7214,18,1.0,0.0,2.56,87.9,1.0,7.4,1.0,3.0,0.0,2.0,61.7,0.4949735506806871
13063,20,2.0,5.0,3.06,62.0,1.0,5.1,0.0,4.0,1.0,0.0,40.2,0.4949173428726553
13990,23,1.0,1.0,3.71,70.1,1.0,9.3,0.0,0.0,1.0,0.0,57.4,0.49483918728574167
3932,17,1.0,1.0,3.65,58.2,1.0,7.4,0.0,2.0,1.0,2.0,42.3,0.49483589649222515
4185,17,0.0,4.0,4.17,43.5,1.0,5.8,1.0,1.0,0.0,2.0,62.0,0.4948227655164137
13242,23,2.0,0.0,2.59,70.8,1.0,7.1,2.0,4.0,1.0,2.0,54.6,0.49481633418236204
18527,18,0.0,3.0,3.48,56.4,1.0,9.5,0.0,0.0,2.0,2.0,64.6,0.4948052084136811
2533,24,2.0,6.0,2.53,89.1,1.0,5.9,2.0,0.0,1.0,1.0,38.0,0.4947060601962878
10992,19,2.0,2.0,3.17,48.0,1.0,6.9,1.0,3.0,2.0,2.0,64.4,0.4946819630744636
10953,24,1.0,2.0,2.94,95.0,1.0,8.3,0.0,3.0,0.0,2.0,79.8,0.49468115246081923
16847,22,0.0,1.0,2.85,81.9,1.0,7.1,1.0,0.0,2.0,0.0,56.0,0.4946583435794791
14783,18,0.0,2.0,1.31,81.1,1.0,8.2,2.0,4.0,1.0,0.0,28.5,0.49462928636941517
14666,19,1.0,3.0,3.01,50.4,1.0,9.3,1.0,1.0,2.0,1.0,59.2,0.4946116680839035
9097,18,1.0,0.0,3.13,64.7,1.0,6.1,1.0,2.0,1.0,0.0,38.3,0.4945784664193131
4427,19,2.0,2.0,2.16,84.1,1.0,8.0,2.0,0.0,2.0,2.0,40.5,0.4945603289999702
9762,18,1.0,0.0,3.16,68.4,1.0,4.4,0.0,4.0,2.0,2.0,50.3,0.49454564623007113
3801,24,0.0,0.0,3.91,67.6,1.0,6.1,1.0,0.0,2.0,2.0,77.8,0.4945240172920389
9208,22,2.0,3.0,3.87,78.7,0.0,4.2,1.0,0.0,0.0,0.0,75.5,0.4944985475028146
13662,20,1.0,4.0,2.8,72.8,0.0,8.8,0.0,2.0,2.0,2.0,57.4,0.4944560999855126
10938,21,1.0,1.0,3.07,61.7,1.0,6.3,1.0,3.0,2.0,2.0,51.3,0.494445742780475
10423,23,1.0,1.0,2.49,84.0,1.0,9.1,2.0,1.0,1.0,2.0,48.3,0.4944328916263924
11155,21,1.0,3.0,1.54,84.1,1.0,6.4,2.0,3.0,2.0,0.0,50.6,0.4944323728638026
8666,17,1.0,6.0,3.27,67.9,0.0,7.8,0.0,2.0,0.0,2.0,72.1,0.4944168144687078
16132,18,2.0,6.0,2.61,47.5,1.0,4.6,1.0,4.0,2.0,0.0,42.2,0.49440923834291056
2130,19,1.0,0.0,3.67,45.8,1.0,9.5,0.0,1.0,2.0,0.0,47.1,0.4944006770701995
16538,22,1.0,1.0,2.55,91.9,1.0,4.8,1.0,4.0,0.0,0.0,48.6,0.49433558756390555
2478,18,2.0,0.0,2.64,81.5,1.0,7.1,1.0,1.0,2.0,2.0,45.6,0.49431365617504913
18707,22,0.0,5.0,2.58,83.4,0.0,7.9,2.0,0.0,1.0,2.0,64.5,0.49429373992818326
15360,24,0.0,1.0,3.32,92.9,1.0,5.0,1.0,1.0,0.0,0.0,57.9,0.49428309968214534
11617,19,0.0,1.0,3.69,62.4,1.0,5.5,1.0,2.0,0.0,1.0,55.2,0.49428235245102325
8392,21,2.0,4.0,3.06,57.4,1.0,7.1,1.0,2.0,2.0,2.0,71.4,0.49426739928449087
1012,23,2.0,5.0,3.2,90.9,1.0,5.9,0.0,1.0,1.0,2.0,69.4,0.49423867519975456
17536,24,2.0,1.0,4.46,69.3,1.0,4.6,0.0,1.0,1.0,2.0,51.6,0.49419443600554835
3645,24,1.0,1.0,3.53,70.9,0.0,6.3,2.0,2.0,0.0,2.0,50.2,0.49419305461674873
11871,18,0.0,2.0,3.21,76.4,1.0,7.9,0.0,0.0,1.0,0.0,61.8,0.494135249412902
5000,20,1.0,0.0,2.25,76.4,1.0,9.0,1.0,3.0,2.0,2.0,78.5,0.49409941376373145
16101,24,0.0,1.0,2.96,51.3,1.0,5.6,2.0,4.0,2.0,1.0,47.7,0.49404648019296343
5255,19,2.0,1.0,0.61,95.7,1.0,9.0,2.0,4.0,2.0,0.0,38.4,0.49403083854562657
977,17,1.0,4.0,1.72,99.3,1.0,8.0,0.0,1.0,2.0,0.0,49.4,0.4940230356246532
4141,22,2.0,4.0,1.87,85.6,1.0,7.5,2.0,3.0,1.0,2.0,39.5,0.4939520066623798
9137,22,1.0,0.0,1.94,88.0,1.0,5.1,2.0,4.0,2.0,2.0,48.8,0.49390385368192247
1507,24,0.0,1.0,3.22,94.5,1.0,5.1,0.0,3.0,0.0,0.0,70.0,0.4938793150046127
10052,21,2.0,3.0,2.81,90.3,0.0,7.2,1.0,2.0,0.0,2.0,66.1,0.4938114763402874
12490,18,1.0,3.0,2.27,75.9,1.0,7.7,0.0,4.0,1.0,0.0,60.1,0.493762698571839
8412,23,1.0,6.0,3.26,66.1,1.0,9.4,1.0,0.0,0.0,0.0,87.0,0.4937462973205178
6027,20,1.0,3.0,3.03,68.1,1.0,7.8,1.0,1.0,1.0,1.0,42.7,0.49370401417444776
4466,17,1.0,6.0,2.13,70.0,1.0,4.9,2.0,3.0,1.0,2.0,43.0,0.4936886445084457
12752,18,2.0,0.0,3.15,63.1,1.0,5.8,1.0,2.0,2.0,2.0,68.7,0.49366711963433085
10756,22,1.0,6.0,3.32,65.5,1.0,6.3,1.0,0.0,1.0,0.0,75.5,0.4935988727098759
13839,22,1.0,0.0,2.09,95.8,1.0,8.2,2.0,3.0,0.0,2.0,55.2,0.4935675406385308
3252,22,1.0,0.0,3.13,84.0,1.0,6.5,2.0,1.0,0.0,2.0,36.4,0.4935595664977551
12096,17,1.0,5.0,2.02,61.8,1.0,9.6,1.0,4.0,1.0,2.0,66.6,0.4935481273958936
5611,19,1.0,6.0,1.72,80.5,1.0,7.8,2.0,1.0,2.0,2.0,40.5,0.49354522085926467
18087,22,1.0,6.0,3.44,80.7,0.0,4.5,0.0,0.0,2.0,1.0,50.6,0.4934876404226192
1909,17,1.0,6.0,2.14,73.5,1.0,5.3,2.0,3.0,0.0,1.0,38.4,0.4934463138822118
3380,20,0.0,3.0,3.0,71.5,0.0,9.3,1.0,1.0,0.0,0.0,52.7,0.4934196052109708
15896,20,0.0,3.0,2.91,81.9,1.0,5.5,0.0,1.0,2.0,0.0,57.4,0.4934109961811166
12775,18,0.0,6.0,1.58,71.6,1.0,8.8,2.0,4.0,0.0,1.0,44.9,0.4933942425331668
17736,20,2.0,0.0,3.2,58.6,1.0,7.6,1.0,2.0,2.0,2.0,67.5,0.4933906067733883
3320,17,2.0,5.0,3.08,44.9,1.0,9.3,1.0,2.0,0.0,0.0,54.1,0.4933747961281556
7942,24,2.0,6.0,4.04,52.0,1.0,6.1,1.0,0.0,1.0,1.0,54.5,0.4933702224023512
18412,23,2.0,1.0,4.64,44.5,1.0,5.7,1.0,2.0,0.0,2.0,64.8,0.4933535501338142
3508,23,0.0,2.0,3.89,73.9,1.0,5.9,0.0,0.0,2.0,2.0,56.1,0.49334599421019176
5154,22,0.0,3.0,4.37,45.3,1.0,6.0,0.0,1.0,2.0,2.0,41.5,0.4933352834837199
8442,18,0.0,2.0,4.42,40.7,1.0,4.6,1.0,2.0,0.0,2.0,54.1,0.4932380679318031
5581,21,1.0,5.0,3.73,56.0,1.0,5.2,0.0,2.0,1.0,0.0,52.3,0.49322179626031104
9609,20,2.0,1.0,2.8,57.2,1.0,7.7,2.0,3.0,1.0,2.0,38.1,0.4931872077934473
12978,17,0.0,1.0,2.69,81.0,1.0,8.0,0.0,4.0,0.0,2.0,69.5,0.49317155846086186
10224,21,0.0,0.0,2.93,90.9,1.0,6.3,1.0,2.0,0.0,1.0,57.6,0.49317136642384324
19372,17,1.0,1.0,3.5,41.7,1.0,4.8,0.0,4.0,2.0,0.0,46.0,0.4931348060285821
19678,23,0.0,6.0,4.2,40.6,1.0,6.0,1.0,0.0,1.0,0.0,44.9,0.4931026086381427
4411,17,1.0,2.0,2.0,78.0,1.0,5.7,1.0,4.0,2.0,2.0,50.5,0.49309884677822924
13294,17,2.0,1.0,2.56,99.1,1.0,5.8,0.0,1.0,1.0,0.0,70.8,0.49307086950904644
230,18,1.0,4.0,3.63,50.3,1.0,9.9,0.0,1.0,0.0,0.0,65.9,0.4930568006281591
15480,20,0.0,5.0,1.36,87.7,1.0,9.4,1.0,4.0,1.0,1.0,59.0,0.49303735095954926
1159,20,2.0,5.0,3.56,42.2,1.0,5.5,1.0,2.0,2.0,2.0,55.0,0.4929734764705527
17223,18,1.0,1.0,2.14,91.3,1.0,5.8,2.0,3.0,0.0,2.0,56.4,0.492963751849573
15288,22,2.0,5.0,2.49,69.5,1.0,5.3,2.0,2.0,2.0,2.0,49.5,0.4929448913242503
4844,18,1.0,0.0,3.26,80.1,1.0,4.1,0.0,2.0,2.0,2.0,49.0,0.49292150628198583
12590,18,0.0,6.0,1.77,75.4,1.0,7.7,1.0,3.0,2.0,2.0,68.4,0.49291411556073256
10173,21,2.0,1.0,3.22,57.5,1.0,6.6,2.0,1.0,1.0,0.0,58.6,0.4929027241162777
12034,18,1.0,0.0,2.95,89.2,1.0,8.9,0.0,0.0,1.0,1.0,71.0,0.49289173301952643
13906,17,2.0,5.0,3.16,62.0,1.0,4.9,1.0,3.0,0.0,2.0,74.2,0.4928702008757317
1542,18,1.0,2.0,4.47,42.4,1.0,6.2,1.0,0.0,0.0,1.0,67.0,0.4928700797014699
1444,20,1.0,3.0,1.82,75.9,1.0,9.6,2.0,1.0,2.0,1.0,67.1,0.4928564678740064
13500,22,0.0,2.0,4.98,45.8,0.0,5.7,1.0,0.0,0.0,2.0,82.1,0.4928550555558214
2033,17,2.0,2.0,2.81,75.8,0.0,4.5,2.0,0.0,2.0,2.0,71.4,0.49285502157893296
16129,20,1.0,1.0,3.54,41.6,1.0,5.4,2.0,4.0,0.0,1.0,70.5,0.4928310488894282
8023,24,1.0,1.0,4.4,43.3,1.0,8.6,0.0,1.0,2.0,2.0,64.9,0.4928181042878207
4977,21,2.0,4.0,3.8,53.3,1.0,7.1,0.0,1.0,2.0,2.0,69.0,0.4927353606906246
4918,19,2.0,2.0,3.13,42.7,1.0,8.8,2.0,1.0,1.0,0.0,46.5,0.4927094450129195
16091,23,0.0,5.0,3.28,46.7,1.0,7.4,2.0,2.0,1.0,2.0,42.3,0.49267282966840825
19331,23,0.0,0.0,3.44,69.4,1.0,5.6,1.0,3.0,1.0,2.0,67.2,0.49264627402060607
18913,21,0.0,4.0,3.29,56.2,1.0,6.9,0.0,3.0,2.0,2.0,37.1,0.4926212005619223
9845,22,1.0,5.0,2.07,90.0,1.0,6.4,0.0,3.0,2.0,0.0,66.6,0.4926080872006783
12931,20,2.0,0.0,2.55,63.6,1.0,7.0,2.0,4.0,1.0,2.0,32.2,0.4925980176245184
17089,23,1.0,6.0,3.41,54.3,1.0,6.6,1.0,1.0,2.0,2.0,25.5,0.49259751534614954
14662,18,0.0,0.0,3.99,53.0,1.0,6.9,1.0,1.0,0.0,1.0,66.6,0.4925679015622946
10994,24,2.0,2.0,2.19,84.8,1.0,9.0,1.0,4.0,1.0,2.0,43.6,0.49252978336659425
17925,19,1.0,0.0,2.73,71.2,1.0,5.5,0.0,4.0,2.0,0.0,54.4,0.4924758255633008
16278,23,0.0,0.0,3.75,57.0,1.0,6.2,2.0,0.0,1.0,0.0,61.1,0.4924527673130984
6451,23,1.0,2.0,4.21,43.7,1.0,4.7,1.0,1.0,2.0,1.0,51.8,0.4924397366278414
